stamp,open,high,low,close
2019-12-12 14:59:30,1471.0135,1471.0135,1468.8285,1469.0235
2019-12-12 15:00:00,1469.0235,1469.2485000000001,1468.2885,1468.9435
2019-12-12 15:00:30,1468.9435,1469.0165,1468.0484999999999,1468.5484999999999
2019-12-12 15:01:00,1468.5484999999999,1469.2385,1468.1100000000001,1468.5700000000002
2019-12-12 15:01:30,1468.5700000000002,1468.7485000000001,1468.0,1468.2335
2019-12-12 15:02:00,1468.2335,1468.2685000000001,1467.6635,1468.2535
2019-12-12 15:02:30,1468.2535,1469.1385,1468.2385,1468.5135
2019-12-12 15:03:00,1468.5135,1468.7035,1468.0535,1468.4335
2019-12-12 15:03:30,1468.4335,1468.5285,1467.5985,1467.9135
2019-12-12 15:04:00,1467.9135,1467.9135,1466.505,1466.7185
2019-12-12 15:04:30,1466.7185,1466.9135,1465.8135,1465.8585
2019-12-12 15:05:00,1465.8585,1466.415,1464.6885000000002,1465.9650000000001
2019-12-12 15:05:30,1465.9650000000001,1466.1535,1465.0035,1466.1285
2019-12-12 15:06:00,1466.1285,1466.7785,1465.9985000000001,1466.4935
2019-12-12 15:06:30,1466.4935,1467.1335,1466.086,1466.9685
2019-12-12 15:07:00,1466.9685,1467.9485,1466.9535,1467.7635
2019-12-12 15:07:30,1467.7635,1467.7635,1466.7185,1467.0935
2019-12-12 15:08:00,1467.0935,1467.8835,1467.0735,1467.6785
2019-12-12 15:08:30,1467.6785,1467.6835,1466.9685,1467.5684999999999
2019-12-12 15:09:00,1467.5684999999999,1467.7085000000002,1467.0185000000001,1467.1685000000002
2019-12-12 15:09:30,1467.1685000000002,1467.1935,1466.5684999999999,1466.6935
2019-12-12 15:10:00,1466.6935,1467.0785,1466.285,1467.0484999999999
2019-12-12 15:10:30,1467.0484999999999,1467.2835,1466.5235,1466.7835
2019-12-12 15:11:00,1466.7835,1467.1935,1466.48,1466.575
2019-12-12 15:11:30,1466.575,1466.975,1466.3785,1466.8785
2019-12-12 15:12:00,1466.8785,1467.9635,1466.8085,1467.8835
2019-12-12 15:12:30,1467.8835,1467.885,1466.8085,1467.1635
2019-12-12 15:13:00,1467.1635,1467.5735,1467.1635,1467.5035
2019-12-12 15:13:30,1467.5035,1467.5035,1466.9585000000002,1467.4035000000001
2019-12-12 15:14:00,1467.4035000000001,1467.5035,1467.1085,1467.4535
2019-12-12 15:14:30,1467.4535,1467.4535,1466.3985,1467.0035
2019-12-12 15:15:00,1467.0035,1467.0735,1466.4635,1466.5635
2019-12-12 15:15:30,1466.5635,1466.9035,1466.2085000000002,1466.8035
2019-12-12 15:16:00,1466.8035,1467.1885,1466.6985,1467.1485
2019-12-12 15:16:30,1467.1485,1467.5085,1466.9885,1467.4835
2019-12-12 15:17:00,1467.4835,1467.8285,1467.3835,1467.8285
2019-12-12 15:17:30,1467.8285,1467.8285,1467.1035000000002,1467.2535
2019-12-12 15:18:00,1467.2535,1467.2735,1466.8785,1466.9835
2019-12-12 15:18:30,1466.9835,1467.3935000000001,1466.8600000000001,1467.0785
2019-12-12 15:19:00,1467.0785,1467.3685,1466.6585,1466.7235
2019-12-12 15:19:30,1466.7235,1466.9985000000001,1466.4985000000001,1466.9035
2019-12-12 15:20:00,1466.9035,1466.9035,1466.4785000000002,1466.6935
2019-12-12 15:20:30,1466.6935,1466.6985,1466.2185,1466.5785
2019-12-12 15:21:00,1466.5785,1466.5884999999998,1465.9635,1466.4935
2019-12-12 15:21:30,1466.4935,1466.5135,1466.0735,1466.2185
2019-12-12 15:22:00,1466.2185,1466.4485,1466.0484999999999,1466.3435
2019-12-12 15:22:30,1466.3435,1466.3485,1465.2635,1465.2984999999999
2019-12-12 15:23:00,1465.2984999999999,1465.3035,1465.0335,1465.1635
2019-12-12 15:23:30,1465.1635,1466.4635,1465.0535,1466.4585000000002
2019-12-12 15:24:00,1466.4585000000002,1467.1985,1466.4585000000002,1467.1485000000002
2019-12-12 15:24:30,1467.1485000000002,1467.1735,1466.5700000000002,1467.0635
2019-12-12 15:25:00,1467.0635,1467.3135,1466.8735000000001,1467.1635
2019-12-12 15:25:30,1467.1635,1467.6835,1466.9285,1467.605
2019-12-12 15:26:00,1467.605,1467.875,1467.5735,1467.7635
2019-12-12 15:26:30,1467.7635,1467.895,1467.4685,1467.8785
2019-12-12 15:27:00,1467.8785,1468.3885,1467.6485,1468.3785
2019-12-12 15:27:30,1468.3785,1468.3785,1467.6885000000002,1467.8685
2019-12-12 15:28:00,1467.8685,1467.8835,1467.2984999999999,1467.4635
2019-12-12 15:28:30,1467.4635,1467.4685,1467.1685000000002,1467.2485000000001
2019-12-12 15:29:00,1467.2485000000001,1467.3485,1467.0585,1467.0735
2019-12-12 15:29:30,1467.0735,1467.295,1466.655,1466.8584999999998
2019-12-12 15:30:00,1466.8584999999998,1466.955,1466.06,1466.1535000000001
2019-12-12 15:30:30,1466.1535000000001,1466.6335,1466.0635,1466.1635
2019-12-12 15:31:00,1466.1635,1466.2635,1465.9535,1466.1335
2019-12-12 15:31:30,1466.1335,1466.1335,1465.8785,1466.0684999999999
2019-12-12 15:32:00,1466.0684999999999,1466.3485,1466.0585,1466.3485
2019-12-12 15:32:30,1466.3485,1466.9335,1466.2685000000001,1466.8785
2019-12-12 15:33:00,1466.8785,1467.2485000000001,1466.8785,1467.1535000000001
2019-12-12 15:33:30,1467.1535000000001,1467.1535000000001,1466.7984999999999,1467.0835
2019-12-12 15:34:00,1467.0835,1467.3685,1467.0835,1467.2835
2019-12-12 15:34:30,1467.2835,1467.2835,1466.9685,1467.1835
2019-12-12 15:35:00,1467.1835,1467.2685000000001,1467.0785,1467.1785
2019-12-12 15:35:30,1467.1785,1467.2150000000001,1466.9485,1466.9885
2019-12-12 15:36:00,1466.9885,1467.4850000000001,1466.7485000000001,1467.4735
2019-12-12 15:36:30,1467.4735,1468.1535000000001,1467.4234999999999,1468.0684999999999
2019-12-12 15:37:00,1468.0684999999999,1468.3335000000002,1467.9234999999999,1468.3235
2019-12-12 15:37:30,1468.3235,1468.5,1468.2235,1468.3285
2019-12-12 15:38:00,1468.3285,1468.7635,1468.3285,1468.7635
2019-12-12 15:38:30,1468.7635,1468.8285,1468.4985000000001,1468.5684999999999
2019-12-12 15:39:00,1468.5684999999999,1468.9,1468.5235,1468.8635
2019-12-12 15:39:30,1468.8635,1469.2035,1468.7585,1469.1550000000002
2019-12-12 15:40:00,1469.1550000000002,1469.6235000000001,1469.1550000000002,1469.5985
2019-12-12 15:40:30,1469.5985,1469.6135,1468.64,1469.4635
2019-12-12 15:41:00,1469.4635,1469.625,1469.2285000000002,1469.3515000000002
2019-12-12 15:41:30,1469.3515000000002,1469.575,1469.3015,1469.475
2019-12-12 15:42:00,1469.475,1469.5515,1469.15,1469.3685
2019-12-12 15:42:30,1469.3685,1469.3685,1469.0500000000002,1469.1215000000002
2019-12-12 15:43:00,1469.1215000000002,1469.5315,1469.1215000000002,1469.395
2019-12-12 15:43:30,1469.395,1469.5900000000001,1469.3565,1469.5835
2019-12-12 15:44:00,1469.5835,1469.9885,1469.58,1469.8835
2019-12-12 15:44:30,1469.8835,1470.0635,1469.7910000000002,1469.8960000000002
2019-12-12 15:45:00,1469.8960000000002,1470.0900000000001,1469.7935,1470.08
2019-12-12 15:45:30,1470.08,1470.16,1469.495,1469.67
2019-12-12 15:46:00,1469.67,1469.67,1468.6465,1469.4165
2019-12-12 15:46:30,1469.4165,1469.5500000000002,1469.1585,1469.4165
2019-12-12 15:47:00,1469.4165,1469.755,1469.3165,1469.6115
2019-12-12 15:47:30,1469.6115,1469.77,1469.3115,1469.555
2019-12-12 15:48:00,1469.555,1470.0014999999999,1469.3400000000001,1469.915
2019-12-12 15:48:30,1469.915,1469.9850000000001,1469.6635,1469.9
2019-12-12 15:49:00,1469.9,1470.2435,1469.8400000000001,1470.0235
2019-12-12 15:49:30,1470.0235,1470.025,1469.405,1469.6435000000001
2019-12-12 15:50:00,1469.6435000000001,1469.6585,1469.3935000000001,1469.6035000000002
2019-12-12 15:50:30,1469.6035000000002,1469.6985,1469.3985,1469.6535000000001
2019-12-12 15:51:00,1469.6535000000001,1469.8735000000001,1469.6035000000002,1469.8249999999998
2019-12-12 15:51:30,1469.8249999999998,1469.8285,1469.3885,1469.3885
2019-12-12 15:52:00,1469.3885,1469.4115000000002,1469.2485000000001,1469.2685000000001
2019-12-12 15:52:30,1469.2685000000001,1469.2685000000001,1468.4535,1468.4785000000002
2019-12-12 15:53:00,1468.4785000000002,1468.6415000000002,1468.0835,1468.1235000000001
2019-12-12 15:53:30,1468.1235000000001,1468.25,1467.7185,1467.7514999999999
2019-12-12 15:54:00,1467.7514999999999,1467.845,1467.415,1467.45
2019-12-12 15:54:30,1467.45,1467.6,1467.0884999999998,1467.5235
2019-12-12 15:55:00,1467.5235,1467.7465,1467.4885,1467.6515
2019-12-12 15:55:30,1467.6515,1467.6515,1466.955,1466.955
2019-12-12 15:56:00,1466.955,1467.1485,1466.9515000000001,1467.0835
2019-12-12 15:56:30,1467.0835,1467.24,1466.8899999999999,1466.8935000000001
2019-12-12 15:57:00,1466.8935000000001,1466.9415,1466.5035,1466.6335
2019-12-12 15:57:30,1466.6335,1466.6550000000002,1466.3435,1466.4335
2019-12-12 15:58:00,1466.4335,1466.5735,1466.2135,1466.3335
2019-12-12 15:58:30,1466.3335,1466.47,1466.2415,1466.4135
2019-12-12 15:59:00,1466.4135,1466.6135,1466.4035,1466.4385000000002
2019-12-12 15:59:30,1466.4385000000002,1466.6785,1466.2635,1466.4485
2019-12-12 16:00:00,1466.4485,1466.8835,1466.4285,1466.7935
